Rowid	Analysis Plan Sort	Analysis Plan Id	Description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
45696	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IFNg_OR_IL2/TEMRA:Count																		
45699	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IL17a_OR_IL17F+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IL17a_OR_IL17F+:Count																		
45697	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IL2+:Count																		
45698	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IL4_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/IL4_OR_IL13+:Count																		
45700	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/Ki67+:Count																		
45703	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/N:Count																		
45701	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/NKG2C+:Count																		
45702	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/Perf+:Count																		
45710	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/R7+:Count																		
45676	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/RA+:Count																		
45704	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/TEMRA:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/TEMRA:Count																		
45711	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/TNF+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-/8+/TNF+:Count																		
45605	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-/56-16-:Count																		
45604	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-/56-:Count																		
45541	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/69+:Count																		
45574	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/69+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/69+:Count																		
45540	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/8+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/8+:Count																		
45573	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/8+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/8+:Count																		
45545	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6+:Count																		
45578	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6+:Count																		
45546	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6+CXCR3+:Count																		
45547	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6+CXCR3-:Count																		
45548	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6-CXCR3+:Count																		
45549	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CCR6-CXCR3-:Count																		
45579	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6+CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6+CXCR3+:Count																		
45580	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6+CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6+CXCR3-:Count																		
45581	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6-CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6-CXCR3+:Count																		
45582	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6-CXCR3-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CCR6-CXCR3-:Count																		
45550	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CM:Count																		
45583	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CM:Count																		
45537	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+:Count																		
45570	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-:Count																		
45603	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd-Vd2-:Count																		
45551	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/CXCR3+:Count																		
45584	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CXCR3+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/CXCR3+:Count																		
45552	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/DR+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/DR+:Count																		
45585	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/DR+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/DR+:Count																		
45553	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/EM:Count																		
45586	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/EM:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/EM:Count																		
45554	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg+:Count																		
45587	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg+:Count																		
45555	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2:Count																		
45588	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2:Count																		
45558	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2_OR_154:Count																		
45591	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2_OR_154:Count																		
45556	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2_OR_TNF:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2_OR_TNF:Count																		
45589	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2_OR_TNF:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2_OR_TNF:Count																		
45557	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2_OR_TNF_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IFNg_OR_IL2_OR_TNF_OR_154:Count																		
45590	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2_OR_TNF_OR_154:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IFNg_OR_IL2_OR_TNF_OR_154:Count																		
45561	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IL17a_OR_IL17F+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IL17a_OR_IL17F+:Count																		
45594	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IL17a_OR_IL17F+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IL17a_OR_IL17F+:Count																		
45559	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IL2+:Count																		
45592	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IL2+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IL2+:Count																		
45560	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IL4_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/IL4_OR_IL13+:Count																		
45593	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IL4_OR_IL13+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/IL4_OR_IL13+:Count																		
45562	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/Ki67+:Count																		
45595	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/Ki67+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/Ki67+:Count																		
45563	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/N:Count																		
45596	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/N:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/N:Count																		
45564	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/NKG2C+:Count																		
45597	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/NKG2C+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/NKG2C+:Count																		
45565	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/Perf+:Count																		
45598	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/Perf+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/Perf+:Count																		
45567	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/R7+:Count																		
45600	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/R7+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/R7+:Count																		
45566	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2+/RA+:Count																		
45599	AP-071	71		Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/RA+:Count	Time/K1/K2/K3/K4/K5/K6/K7/K8/Lv/14-/S/L/NotDRhi/3+/3+excl16br/MR1-Va24-/gd+/Vd2-/RA+:Count																		
